	name	Id	Label	timeset	degree	closeness	eccentricity	strength	betweenness	evcent	module	pi	zi	kingdom	phylum	class	order	family	genus	species	centrality	marker1	marker2	marker3	marker4	marker5
958	OTU_712	OTU_712	NA	NA	28	2.31E-05	16	27.93494699	0	0	8	1.11E-16	1.048678802	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__norank	s__norank	1.778129178	NA	NA	3	NA	5
959	OTU_714	OTU_714	NA	NA	46	6.11E-06	4	45.85665147	0.119047619	0	11	0	0.216314412	k__Bacteria	p__Chloroflexi	c__Chloroflexia	o__Thermomicrobiales	f__JG30-KF-CM45	g__norank	s__norank	-0.021376354	1	NA	NA	4	NA
960	OTU_716	OTU_716	NA	NA	146	8.60E-06	6	145.7057005	0.636795673	1	2	0	0.392344179	k__Bacteria	p__Desulfobacterota	c__Desulfomonilia	o__Desulfomonilales	f__Desulfomonilaceae	g__Desulfomonile	s__norank	NA	1	NA	3	NA	NA
961	OTU_719	OTU_719	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank	2.307866635	NA	NA	NA	NA	5
962	OTU_72	OTU_72	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Pleomorphomonadaceae	g__Chthonobacter	s__norank	2.307866635	1	2	3	4	5
963	OTU_720	OTU_720	NA	NA	42	1.53E-05	10	41.87110553	6.012820513	6.21E-12	3	0	0.867202131	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Methylobacterium-Methylorubrum	s__Methylobacterium_brachiatum	-0.010120776	1	NA	3	4	NA
964	OTU_721	OTU_721	NA	NA	38	5.61E-06	1	38	0	0	4	0	NA	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Competibacterales	f__Competibacteraceae	g__Candidatus_Competibacter	s__norank	NA	1	NA	NA	NA	NA
965	OTU_724	OTU_724	NA	NA	15	2.34E-05	14	14.81437574	0	1.42E-16	8	0	-0.404670349	k__Bacteria	p__Desulfobacterota	c__Desulfobulbia	o__Desulfobulbales	f__Desulfobulbaceae	g__Desulfobulbus	s__norank	20.22536998	1	NA	NA	NA	5
966	OTU_728	OTU_728	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Propionibacteriales	f__Propionibacteriaceae	g__Microlunatus	s__norank	2.307866635	NA	NA	NA	NA	5
967	OTU_73	OTU_73	NA	NA	36	3.80E-06	3	35.83751711	0	8.13E-17	3	0	0.225918608	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Neisseriaceae	g__norank	s__norank	0.054116302	1	2	3	4	5
968	OTU_731	OTU_731	NA	NA	75	1.54E-05	11	74.88662068	0	1	1	0.077511111	0.200392179	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Methylococcales	f__Methylococcaceae	g__norank	s__norank	-0.066747188	1	NA	NA	4	NA
969	OTU_732	OTU_732	NA	NA	95	5.78E-06	8	94.94859063	0	1	21	0	0.169747988	k__Bacteria	p__unidentified_Bacteria	c__WWE3	o__unidentified_WWE3	f__unidentified_WWE3	g__unidentified_WWE3	s__bacterium_enrichment_culture_clone_EBa3	NA	NA	2	NA	NA	NA
970	OTU_733	OTU_733	NA	NA	40	5.65E-06	4	39.87239238	0.657894737	8.39E-17	1	0	0.442109486	k__Bacteria	p__unidentified_Bacteria	c__Thermoleophilia	o__Gaiellales	f__norank	g__norank	s__norank	NA	NA	NA	3	NA	NA
971	OTU_735	OTU_735	NA	NA	30	2.37E-05	12	29.94905296	0	4.87E-11	5	0	0.17039036	k__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Chloroplast	f__unidentified_Chloroplast	g__unidentified_Chloroplast	s__norank	6.876747347	NA	NA	NA	4	5
972	OTU_737	OTU_737	NA	NA	36	3.80E-06	3	35.83751711	0	8.13E-17	3	0	0.225918608	k__Bacteria	p__unidentified_Bacteria	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	g__norank	s__norank	0.054116302	NA	NA	3	NA	5
973	OTU_738	OTU_738	NA	NA	36	3.80E-06	3	35.83751711	0	1.08E-16	3	0	0.225918608	k__Bacteria	p__unidentified_Bacteria	c__unidentified_Bacteria	o__Gemmatales	f__Gemmataceae	g__norank	s__norank	0.054116302	NA	NA	NA	NA	5
974	OTU_739	OTU_739	NA	NA	62	5.06E-06	1	61.94166456	0	6.80E-17	2	0	NA	k__Bacteria	p__unidentified_Bacteria	c__Syntrophia	o__Syntrophales	f__norank	g__norank	s__norank	NA	NA	2	NA	NA	NA
975	OTU_74	OTU_74	NA	NA	71	1.54E-05	10	70.86088627	3.412320084	4.33E-09	2	0	0.535257834	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Tannerellaceae	g__Parabacteroides	s__Parabacteroides_distasonis	-0.023296404	NA	2	NA	4	NA
976	OTU_740	OTU_740	NA	NA	146	8.60E-06	6	145.7057005	0.636795673	1	2	0	0.392344179	k__Bacteria	p__unidentified_Bacteria	c__unidentified_Bacteria	o__Isosphaerales	f__Isosphaeraceae	g__unidentified_Isosphaeraceae	s__Verrucomicrobia_bacterium_ADurb.Bin474	NA	1	NA	3	NA	NA
977	OTU_741	OTU_741	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Actinobacteriota	c__Actinobacteria	o__Kineosporiales	f__Kineosporiaceae	g__Kineosporia	s__norank	2.307866635	NA	NA	NA	NA	5
978	OTU_742	OTU_742	NA	NA	30	2.37E-05	12	29.94905296	0	4.87E-11	5	0	0.17039036	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__unidentified_Gammaproteobacteria	f__unidentified_Gammaproteobacteria	g__norank	s__norank	6.876747347	NA	NA	NA	4	5
979	OTU_743	OTU_743	NA	NA	46	6.11E-06	4	45.85665147	0.119047619	0	11	0	0.216314412	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Nitrosomonadaceae	g__Nitrosomonas	s__norank	-0.021376354	1	NA	NA	4	NA
980	OTU_747	OTU_747	NA	NA	10	2.41E-05	11	9.592035496	481.102381	0.000326992	10	0	-0.681509716	k__Bacteria	p__unidentified_Bacteria	c__Alphaproteobacteria	o__Caedibacterales	f__Caedibacteraceae	g__norank	s__norank	155.32991	NA	NA	NA	NA	5
981	OTU_748	OTU_748	NA	NA	15	5.21E-06	1	14.97303547	0	0	15	0	NA	k__Bacteria	p__unidentified_Bacteria	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__norank	s__norank	NA	NA	NA	3	NA	NA
982	OTU_75	OTU_75	NA	NA	41	1.52E-05	11	40.1511615	119	3.18E-12	3	0	0.812558462	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__norank	g__norank	s__norank	-1.184355292	1	2	3	4	NA
983	OTU_750	OTU_750	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__unidentified_Bacteria	c__Saccharimonadia	o__Saccharimonadales	f__norank	g__norank	s__norank	2.307866635	NA	NA	NA	NA	5
984	OTU_752	OTU_752	NA	NA	46	6.11E-06	4	45.85665147	0.119047619	0	11	0	0.216314412	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank	-0.021376354	1	NA	NA	4	NA
985	OTU_753	OTU_753	NA	NA	30	5.96E-06	8	29.84718363	12.38461538	0	3	0	0.639230611	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Porphyrobacter	s__norank	NA	NA	NA	3	NA	NA
986	OTU_754	OTU_754	NA	NA	146	8.60E-06	6	145.7057005	0.636795673	1	2	0	0.392344179	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__FukuN57	s__norank	NA	1	NA	3	NA	NA
987	OTU_756	OTU_756	NA	NA	36	3.80E-06	3	35.83751711	0	2.71E-17	3	0	0.225918608	k__Bacteria	p__unidentified_Bacteria	c__Thermoleophilia	o__Gaiellales	f__norank	g__norank	s__norank	0.054116302	1	NA	NA	NA	5
988	OTU_757	OTU_757	NA	NA	28	2.31E-05	16	27.93494699	0	0	8	1.11E-16	1.048678802	k__Bacteria	p__unidentified_Bacteria	c__Thermoleophilia	o__Gaiellales	f__unidentified_Gaiellales	g__unidentified_Gaiellales	s__bacterium_Ellin6517	1.778129178	NA	NA	3	NA	5
989	OTU_758	OTU_758	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Actinobacteriota	c__MB-A2-108	o__norank	f__norank	g__norank	s__norank	2.307866635	NA	NA	NA	NA	5
990	OTU_759	OTU_759	NA	NA	40	5.65E-06	4	39.87239238	0.927125506	4.20E-17	1	0	0.442109486	k__Bacteria	p__Actinobacteriota	c__Coriobacteriia	o__OPB41	f__norank	g__norank	s__norank	NA	1	NA	3	NA	NA
991	OTU_76	OTU_76	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Solobacterium	s__norank	2.307866635	1	2	3	4	5
992	OTU_763	OTU_763	NA	NA	146	8.60E-06	6	145.7057005	0.636795673	1	2	0	0.392344179	k__Bacteria	p__unidentified_Bacteria	c__Acidimicrobiia	o__Microtrichales	f__norank	g__norank	s__norank	NA	NA	NA	3	NA	NA
993	OTU_764	OTU_764	NA	NA	46	6.11E-06	4	45.85665147	0.619047619	0	11	0	0.216314412	k__Bacteria	p__unidentified_Bacteria	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	g__norank	s__norank	-0.021376354	NA	NA	NA	4	NA
994	OTU_765	OTU_765	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__RCP2-54	c__norank	o__norank	f__norank	g__norank	s__norank	2.307866635	NA	2	NA	NA	5
995	OTU_766	OTU_766	NA	NA	54	6.30E-06	7	53.94812556	3.481132075	1	2	1.11E-16	0.4594953	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank	NA	1	NA	NA	NA	NA
996	OTU_768	OTU_768	NA	NA	24	3.69E-06	1	24	0	0	9	0	NA	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Bacillus	s__Bacillus_funiculus	-0.043478261	NA	NA	NA	NA	5
997	OTU_769	OTU_769	NA	NA	12	6.29E-06	8	11.94257172	15.13636364	2.57E-16	3	0	0.644210255	k__Bacteria	p__unidentified_Bacteria	c__Anaerolineae	o__Caldilineales	f__Caldilineaceae	g__norank	s__norank	NA	1	NA	NA	NA	NA
998	OTU_77	OTU_77	NA	NA	14	2.44E-05	10	13.20580572	17	0.025617163	10	1.11E-16	-0.251082527	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Acetobacterales	f__Acetobacteraceae	g__Roseomonas	s__norank	-480.5710286	NA	NA	3	4	5
999	OTU_771	OTU_771	NA	NA	41	4.86E-06	3	40.96336891	0	0	3	0	0.302971136	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__Pseudomonas_psychrotolerans	NA	1	2	NA	NA	NA
1000	OTU_775	OTU_775	NA	NA	38	5.53E-06	2	37.94387981	0	4.20E-17	5	0	0.216983186	k__Bacteria	p__unidentified_Bacteria	c__unidentified_Bacteria	o__Planctomycetales	f__Rubinisphaeraceae	g__norank	s__norank	NA	NA	NA	3	NA	NA
1001	OTU_776	OTU_776	NA	NA	76	5.80E-06	8	75.93651058	0	0	1	0.025969529	0.194586813	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Defluviitaleaceae	g__Defluviitaleaceae_UCG-011	s__norank	NA	NA	2	NA	NA	NA
1002	OTU_777	OTU_777	NA	NA	76	5.80E-06	8	75.93651058	0	0	1	0.025969529	0.194586813	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Eisenbergiella	s__norank	NA	1	2	NA	NA	NA
1003	OTU_778	OTU_778	NA	NA	14	5.32E-06	3	13.97618706	0	3.34E-16	5	1.11E-16	0.337405437	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Coxiellales	f__Coxiellaceae	g__Coxiella	s__norank	NA	1	NA	NA	NA	NA
1004	OTU_78	OTU_78	NA	NA	8	2.38E-05	12	7.457635408	27230	9.31E-12	8	0.21875	-1.299039057	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__norank	-156.2464743	1	2	NA	NA	5
1005	OTU_781	OTU_781	NA	NA	24	3.69E-06	1	24	0	0	9	0	NA	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Devosiaceae	g__Devosia	s__norank	-0.043478261	NA	NA	3	NA	5
1006	OTU_783	OTU_783	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__unidentified_Bacteria	c__Alphaproteobacteria	o__norank	f__norank	g__norank	s__norank	2.307866635	NA	NA	3	NA	5
1007	OTU_784	OTU_784	NA	NA	71	1.54E-05	10	70.86088627	3.412320084	4.33E-09	2	0	0.535257834	k__Bacteria	p__Verrucomicrobiota	c__Omnitrophia	o__Omnitrophales	f__Omnitrophaceae	g__Candidatus_Omnitrophus	s__norank	-0.023296404	NA	NA	NA	4	NA
1008	OTU_788	OTU_788	NA	NA	75	1.54E-05	11	74.88662068	0	1	1	0.077511111	0.200392179	k__Bacteria	p__Bdellovibrionota	c__Oligoflexia	o__0319-6G20	f__norank	g__norank	s__norank	-0.066747188	NA	NA	NA	4	NA
1009	OTU_789	OTU_789	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Methylomirabilota	c__Methylomirabilia	o__Rokubacteriales	f__norank	g__norank	s__norank	2.307866635	NA	NA	3	NA	5
1010	OTU_79	OTU_79	NA	NA	9	2.33E-05	15	8.683180857	0	6.78E-18	8	0	-1.07544688	k__Bacteria	p__Firmicutes	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Dielma	s__norank	-14.86843903	NA	2	3	NA	5
1011	OTU_790	OTU_790	NA	NA	15	2.34E-05	14	14.81437574	0	1.22E-16	8	0	-0.404670349	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Yersiniaceae	g__Serratia	s__norank	20.22536998	1	NA	3	NA	5
1012	OTU_791	OTU_791	NA	NA	2	5.64E-06	6	1.985036563	0	7.87E-18	1	0	-2.248112288	k__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__norank	NA	1	NA	3	NA	NA
1013	OTU_792	OTU_792	NA	NA	30	2.37E-05	12	29.94905296	0	4.87E-11	5	0	0.17039036	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Methylobacterium-Methylorubrum	s__norank	6.876747347	NA	NA	NA	NA	5
1014	OTU_793	OTU_793	NA	NA	23	4.63E-06	1	23	0	6.80E-17	17	0	NA	k__Bacteria	p__Firmicutes	c__Negativicutes	o__Veillonellales-Selenomonadales	f__Veillonellaceae	g__Dialister	s__norank	NA	NA	2	NA	NA	NA
1015	OTU_794	OTU_794	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__unidentified_Bacteria	c__Myxococcia	o__Myxococcales	f__Myxococcaceae	g__norank	s__norank	2.307866635	NA	NA	NA	NA	5
1016	OTU_795	OTU_795	NA	NA	95	5.78E-06	8	94.94859063	0	1	21	0	0.169747988	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank	NA	NA	2	NA	NA	NA
1017	OTU_798	OTU_798	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Desulfobacterota	c__Desulfobaccia	o__Desulfobaccales	f__Desulfobaccaceae	g__Desulfobacca	s__norank	2.307866635	NA	NA	3	NA	5
1018	OTU_8	OTU_8	NA	NA	226	2.44E-05	11	210.9486131	5	0.853529398	1	0.051687681	0.069007933	k__Bacteria	p__unidentified_Bacteria	c__Clostridia	o__Peptostreptococcales-Tissierellales	f__Peptostreptococcaceae	g__norank	s__norank	-75.44417348	NA	2	NA	4	5
1019	OTU_80	OTU_80	NA	NA	36	2.33E-05	15	33.85391609	12463	0	8	0	1.94304751	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Vibrionales	f__Vibrionaceae	g__Vibrio	s__norank	-50.51768616	1	NA	3	4	5
1020	OTU_801	OTU_801	NA	NA	14	5.32E-06	3	13.97618706	0	3.85E-16	5	1.11E-16	0.337405437	k__Bacteria	p__unidentified_Bacteria	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	g__norank	s__norank	NA	1	NA	NA	NA	NA
1021	OTU_802	OTU_802	NA	NA	28	2.31E-05	16	27.93494699	0	0	8	1.11E-16	1.048678802	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__norank	s__norank	1.778129178	NA	NA	NA	NA	5
1022	OTU_807	OTU_807	NA	NA	31	4.71E-06	1	30.98602958	0	1.70E-16	8	0	NA	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Comamonas	s__norank	NA	NA	2	NA	NA	NA
1023	OTU_808	OTU_808	NA	NA	28	2.31E-05	16	27.93494699	0	0	8	1.11E-16	1.048678802	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__norank	s__norank	1.778129178	NA	NA	NA	NA	5
1024	OTU_809	OTU_809	NA	NA	40	5.65E-06	4	39.87239238	0.927125506	0	1	0	0.442109486	k__Bacteria	p__Bdellovibrionota	c__Oligoflexia	o__0319-6G20	f__unidentified_0319-6G20	g__unidentified_0319-6G20	s\_\_bacterium\_enrichment\_culture\_clone\_B126	NA	NA	NA	3	NA	NA
1025	OTU_81	OTU_81	NA	NA	4	2.38E-05	12	3.889245614	952.6666667	1.10E-07	2	0	-0.852509832	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__Mitochondria	g__unidentified_Mitochondria	s__Gleditsia_sinensis	-51.48518241	1	NA	NA	4	5
1026	OTU_810	OTU_810	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__unidentified_Bacteria	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Rubritaleaceae	g__norank	s__norank	2.307866635	NA	NA	NA	NA	5
1027	OTU_813	OTU_813	NA	NA	71	1.54E-05	10	70.86088627	3.412320084	4.33E-09	2	0	0.535257834	k__Bacteria	p__Planctomycetes	c__unidentified_Planctomycetes	o__Gemmatales	f__Gemmataceae	g__Gemmata	s__norank	-0.023296404	NA	NA	NA	4	NA
1028	OTU_814	OTU_814	NA	NA	62	5.06E-06	1	61.94166456	0	0	2	0	NA	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Enterococcaceae	g__Enterococcus	s__Enterococcus_faecalis	NA	NA	2	NA	NA	NA
1029	OTU_818	OTU_818	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Actinobacteriota	c__Thermoleophilia	o__Gaiellales	f__Gaiellaceae	g__Gaiella	s__norank	2.307866635	NA	NA	NA	NA	5
1030	OTU_82	OTU_82	NA	NA	37	3.80E-06	2	33.86854626	72	8.13E-17	3	0	0.355489575	k__Bacteria	p__Firmicutes	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__norank	s__norank	-2.929918647	1	2	3	NA	5
1031	OTU_821	OTU_821	NA	NA	76	5.80E-06	8	75.93651058	0	0	1	0.025969529	0.194586813	k__Bacteria	p__Planctomycetes	c__unidentified_Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__Pirellula	s__norank	NA	NA	2	NA	NA	NA
1032	OTU_822	OTU_822	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Burkholderiales	f__Nitrosomonadaceae	g__GOUTA6	s__norank	2.307866635	NA	NA	3	NA	5
1033	OTU_826	OTU_826	NA	NA	54	6.30E-06	7	53.94812556	3.481132075	1	2	1.11E-16	0.4594953	k__Bacteria	p__Desulfobacterota	c__Desulfobaccia	o__Desulfobaccales	f__Desulfobaccaceae	g__Desulfobacca	s__norank	NA	1	NA	NA	NA	NA
1034	OTU_827	OTU_827	NA	NA	76	5.80E-06	8	75.93651058	0	0	1	0.025969529	0.194586813	k__Bacteria	p__unidentified_Bacteria	c__Desulfobulbia	o__Desulfobulbales	f__Desulfocapsaceae	g__norank	s__norank	NA	NA	2	NA	NA	NA
1035	OTU_83	OTU_83	NA	NA	248	2.45E-05	10	245.3703939	196	0.991694522	1	0.168281738	0.193605589	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Methylococcales	f__Methylomonadaceae	g__Crenothrix	s__norank	-142.2409317	1	NA	NA	4	5
1036	OTU_830	OTU_830	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__unidentified_Bacteria	c__Thermoleophilia	o__Gaiellales	f__norank	g__norank	s__norank	2.307866635	NA	NA	NA	NA	5
1037	OTU_831	OTU_831	NA	NA	22	5.40E-06	1	21.96832966	0	1.03E-16	7	0	NA	k__Bacteria	p__unidentified_Bacteria	c__Anaerolineae	o__norank	f__norank	g__norank	s__norank	NA	1	NA	NA	NA	NA
1038	OTU_832	OTU_832	NA	NA	28	2.31E-05	16	27.93494699	0	0	8	1.11E-16	1.048678802	k__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Bacteroides	s__Bacteroides_paurosaccharolyticus	1.778129178	1	2	3	NA	5
1039	OTU_836	OTU_836	NA	NA	30	2.37E-05	12	29.94905296	0	4.87E-11	5	0	0.17039036	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Labraceae	g__Labrys	s__alpha_proteobacterium_A0838	6.876747347	NA	NA	NA	4	5
1040	OTU_837	OTU_837	NA	NA	42	1.53E-05	10	41.87110553	6.012820513	6.21E-12	3	0	0.867202131	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae	g__Legionella	s__norank	-0.010120776	NA	NA	NA	4	NA
1041	OTU_84	OTU_84	NA	NA	6	2.42E-05	10	5.870105673	5515.2	1.24E-07	2	0	-0.303114607	k__Bacteria	p__Actinobacteriota	c__Acidimicrobiia	o__IMCC26256	f__norank	g__norank	s__norank	-49.60321665	NA	2	3	4	5
1042	OTU_840	OTU_840	NA	NA	38	5.61E-06	1	38	0	0	4	0	NA	k__Bacteria	p__Bdellovibrionota	c__Bdellovibrionia	o__Bdellovibrionales	f__Bdellovibrionaceae	g__Bdellovibrio	s__Bdellovibrio_sp_oral_clone_CA006	NA	1	NA	NA	NA	NA
1043	OTU_841	OTU_841	NA	NA	62	5.06E-06	1	61.94166456	0	0	2	0	NA	k__Bacteria	p__unidentified_Bacteria	c__Babeliae	o__Babeliales	f__norank	g__norank	s__norank	NA	1	2	NA	NA	NA
1044	OTU_842	OTU_842	NA	NA	40	5.65E-06	4	39.87239238	0.927125506	1.68E-16	1	0	0.442109486	k__Bacteria	p__Planctomycetes	c__unidentified_Planctomycetes	o__Gemmatales	f__Gemmataceae	g__Fimbriiglobus	s__norank	NA	NA	NA	3	NA	NA
1045	OTU_849	OTU_849	NA	NA	71	1.54E-05	10	70.86088627	3.412320084	4.33E-09	2	0	0.535257834	k__Bacteria	p__Cyanobacteria	c__Cyanobacteriia	o__Cyanobacteriales	f__Chroococcidiopsaceae	g__Chroococcidiopsis_PCC_7203	s__norank	-0.023296404	NA	NA	NA	4	NA
1046	OTU_85	OTU_85	NA	NA	5	2.43E-05	10	4.717629505	4331	0.006945245	10	0.32	-1.3271505	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Diplorickettsiales	f__Diplorickettsiaceae	g__Aquicella	s__norank	468.5253292	NA	NA	3	4	5
1047	OTU_850	OTU_850	NA	NA	15	5.54E-06	1	14.9525663	0	0	12	0	NA	k__Bacteria	p__unidentified_Bacteria	c__Oligoflexia	o__Oligoflexales	f__norank	g__norank	s__norank	-0.073375127	NA	NA	NA	4	NA
1048	OTU_851	OTU_851	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__Acidobacteriota	c__Blastocatellia	o__Pyrinomonadales	f__Pyrinomonadaceae	g__RB41	s__norank	2.307866635	NA	NA	3	NA	5
1049	OTU_852	OTU_852	NA	NA	53	6.30E-06	6	52.90524337	0	7.61E-15	1	0	0.422620107	k__Bacteria	p__SAR324_clade(Marine_group_B)	c__norank	o__norank	f__norank	g__norank	s__norank	NA	1	NA	NA	NA	NA
1050	OTU_853	OTU_853	NA	NA	38	5.61E-06	1	38	0	0	4	0	NA	k__Bacteria	p__unidentified_Bacteria	c__Saccharimonadia	o__Saccharimonadales	f__norank	g__norank	s__norank	NA	1	NA	NA	NA	NA
1051	OTU_856	OTU_856	NA	NA	53	6.30E-06	6	52.90524337	0	7.61E-15	1	0	0.422620107	k__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae	g__Prosthecobacter	s__norank	NA	1	NA	NA	NA	NA
1052	OTU_857	OTU_857	NA	NA	95	5.78E-06	8	94.94859063	0	1	21	0	0.169747988	k__Bacteria	p__Desulfobacterota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Bilophila	s__norank	NA	NA	2	NA	NA	NA
1053	OTU_859	OTU_859	NA	NA	53	6.30E-06	6	52.90524337	0	7.71E-15	1	0	0.422620107	k__Bacteria	p__norank	c__norank	o__norank	f__norank	g__norank	s__norank	NA	1	NA	NA	NA	NA
1054	OTU_86	OTU_86	NA	NA	14	2.42E-05	11	13.00413003	280.5	0.043029933	10	0.408163265	-1.3271505	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__SZB7	f__norank	g__norank	s__norank	-527.2738772	1	2	3	4	5
1055	OTU_860	OTU_860	NA	NA	76	5.80E-06	8	75.93651058	0	0	1	0.025969529	0.194586813	k__Bacteria	p__Planctomycetes	c__unidentified_Planctomycetes	o__Planctomycetales	f__Schlesneriaceae	g__Planctopirus	s__norank	NA	NA	2	NA	NA	NA
1056	OTU_861	OTU_861	NA	NA	248	2.45E-05	10	246.6538908	0.014285714	1	1	0.168281738	0.193605589	k__Bacteria	p__unidentified_Bacteria	c__Chloroflexia	o__Chloroflexales	f__Roseiflexaceae	g__norank	s__norank	2.307866635	NA	NA	NA	NA	5
